"X" "Y" "Diameter" "Observer" "Image"
3949.43 -851.447 26.1461 "Antonenko1" "NAC"
3809.12 -10.2748 26.178 "Antonenko1" "NAC"
3620.42 -1563.21 26.2335 "Antonenko1" "NAC"
2439.84 -2140.17 26.2453 "Antonenko1" "NAC"
2028.57 -349.979 26.3227 "Antonenko1" "NAC"
3010.78 -172.039 26.4034 "Antonenko1" "NAC"
320.602 -101.941 26.4084 "Antonenko1" "NAC"
543.17 -1277.43 26.4101 "Antonenko1" "NAC"
997.984 -1698.01 26.4168 "Antonenko1" "NAC"
2807.56 -813.702 26.437 "Antonenko1" "NAC"
2701.12 -188.215 26.4623 "Antonenko1" "NAC"
867.346 -290.665 26.4656 "Antonenko1" "NAC"
1457.64 -1746.54 26.4875 "Antonenko1" "NAC"
3083.35 -1859.78 26.506 "Antonenko1" "NAC"
3547.84 -1158.8 26.5144 "Antonenko1" "NAC"
2531.77 -182.823 26.5833 "Antonenko1" "NAC"
4051.04 -1617.13 26.5934 "Antonenko1" "NAC"
828.638 -1919.09 26.6187 "Antonenko1" "NAC"
2638.22 -899.976 26.6842 "Antonenko1" "NAC"
1041.53 -1503.89 26.728 "Antonenko1" "NAC"
867.346 -263.705 26.7986 "Antonenko1" "NAC"
3683.32 -2010.75 26.8339 "Antonenko1" "NAC"
3968.79 -624.978 26.9029 "Antonenko1" "NAC"
3025.29 -1843.6 27.0475 "Antonenko1" "NAC"
2793.05 -2118.6 27.0694 "Antonenko1" "NAC"
3218.83 -1827.42 27.0778 "Antonenko1" "NAC"
1080.24 -1293.6 27.1467 "Antonenko1" "NAC"
1878.58 -37.2354 27.1669 "Antonenko1" "NAC"
2512.42 -4.88263 27.2089 "Antonenko1" "NAC"
1510.86 -899.976 27.256 "Antonenko1" "NAC"
301.248 -1946.05 27.2661 "Antonenko1" "NAC"
2338.23 -69.5882 27.325 "Antonenko1" "NAC"
891.538 -1983.79 27.3603 "Antonenko1" "NAC"
3431.72 -986.25 27.4007 "Antonenko1" "NAC"
2183.4 -2048.5 27.4023 "Antonenko1" "NAC"
3697.83 -1881.34 27.4831 "Antonenko1" "NAC"
1481.83 -1967.62 27.4898 "Antonenko1" "NAC"
2493.06 -1482.33 27.5604 "Antonenko1" "NAC"
1989.86 -1514.68 27.5672 "Antonenko1" "NAC"
877.023 -1148.01 27.5756 "Antonenko1" "NAC"
3557.52 -1342.13 27.6058 "Antonenko1" "NAC"
1094.75 -1514.68 27.6126 "Antonenko1" "NAC"
2923.68 -306.842 27.658 "Antonenko1" "NAC"
131.902 -393.116 27.6697 "Antonenko1" "NAC"
2396.29 -285.273 27.6714 "Antonenko1" "NAC"
2178.56 -1423.01 27.7034 "Antonenko1" "NAC"
112.548 -1503.89 27.8699 "Antonenko1" "NAC"
3789.77 -1029.39 27.9001 "Antonenko1" "NAC"
3954.27 -878.408 27.9893 "Antonenko1" "NAC"
3301.08 -916.152 28.065 "Antonenko1" "NAC"
2347.91 -716.644 28.0683 "Antonenko1" "NAC"
2357.59 -1859.78 28.0734 "Antonenko1" "NAC"
2144.69 -630.37 28.0986 "Antonenko1" "NAC"
78.6794 -490.174 28.1507 "Antonenko1" "NAC"
3576.87 -1191.15 28.1692 "Antonenko1" "NAC"
1902.77 -64.1961 28.2382 "Antonenko1" "NAC"
3620.42 -1514.68 28.2617 "Antonenko1" "NAC"
2052.76 -355.371 28.3206 "Antonenko1" "NAC"
1356.03 -1320.56 28.329 "Antonenko1" "NAC"
2328.56 -1805.85 28.3307 "Antonenko1" "NAC"
431.886 -1369.09 28.3643 "Antonenko1" "NAC"
1472.15 -899.976 28.4854 "Antonenko1" "NAC"
1133.46 -1228.9 28.5039 "Antonenko1" "NAC"
3160.77 -1768.11 28.5863 "Antonenko1" "NAC"
3184.96 -1870.56 28.588 "Antonenko1" "NAC"
1046.37 -711.252 28.5897 "Antonenko1" "NAC"
3189.8 -1433.8 28.6637 "Antonenko1" "NAC"
2217.27 -1687.23 28.6737 "Antonenko1" "NAC"
170.61 -770.565 28.6838 "Antonenko1" "NAC"
2744.66 -1644.09 28.7175 "Antonenko1" "NAC"
3257.54 -69.5882 28.7192 "Antonenko1" "NAC"
1162.49 -1148.01 28.7662 "Antonenko1" "NAC"
2923.68 -743.604 28.7881 "Antonenko1" "NAC"
3238.18 -797.526 28.7898 "Antonenko1" "NAC"
262.54 -1352.91 28.9025 "Antonenko1" "NAC"
1781.81 -2102.42 28.9748 "Antonenko1" "NAC"
2115.66 -1137.23 29.0084 "Antonenko1" "NAC"
1985.03 -1654.87 29.0757 "Antonenko1" "NAC"
3930.08 -1455.37 29.0975 "Antonenko1" "NAC"
3905.89 -1266.64 29.148 "Antonenko1" "NAC"
1689.88 -775.957 29.1581 "Antonenko1" "NAC"
3034.97 -188.215 29.1732 "Antonenko1" "NAC"
2164.05 -1104.88 29.1884 "Antonenko1" "NAC"
2628.54 -1622.52 29.2052 "Antonenko1" "NAC"
1989.86 -2177.91 29.2354 "Antonenko1" "NAC"
431.886 -1741.15 29.2556 "Antonenko1" "NAC"
746.385 -1886.74 29.3986 "Antonenko1" "NAC"
1704.4 -1476.93 29.4036 "Antonenko1" "NAC"
1152.81 -1002.43 29.4944 "Antonenko1" "NAC"
1302.81 -1050.96 29.6273 "Antonenko1" "NAC"
2425.32 -651.938 29.7063 "Antonenko1" "NAC"
3412.37 -1789.68 29.7433 "Antonenko1" "NAC"
2314.04 -85.7646 29.8072 "Antonenko1" "NAC"
2086.63 -252.921 29.9468 "Antonenko1" "NAC"
2643.05 -678.899 30.0023 "Antonenko1" "NAC"
3378.5 -1530.86 30.1739 "Antonenko1" "NAC"
2367.26 -1676.44 30.2361 "Antonenko1" "NAC"
2788.21 -883.8 30.3807 "Antonenko1" "NAC"
2923.68 -2210.26 30.4799 "Antonenko1" "NAC"
1830.2 -1999.97 30.485 "Antonenko1" "NAC"
1472.15 -867.623 30.5119 "Antonenko1" "NAC"
1791.49 -684.291 30.8281 "Antonenko1" "NAC"
485.109 -614.193 31.0248 "Antonenko1" "NAC"
3489.78 -1207.33 31.1022 "Antonenko1" "NAC"
1956 -1444.58 31.119 "Antonenko1" "NAC"
528.655 -198.999 31.1947 "Antonenko1" "NAC"
3659.13 -2129.38 31.2704 "Antonenko1" "NAC"
296.409 -344.587 31.5764 "Antonenko1" "NAC"
3688.16 -614.193 31.6185 "Antonenko1" "NAC"
3165.61 -678.899 31.7396 "Antonenko1" "NAC"
3431.72 -1201.94 31.8573 "Antonenko1" "NAC"
2217.27 -598.017 32.0944 "Antonenko1" "NAC"
2130.18 -231.352 32.2592 "Antonenko1" "NAC"
2676.92 -101.941 32.3988 "Antonenko1" "NAC"
2183.4 -4.88263 32.4291 "Antonenko1" "NAC"
3155.93 -560.272 32.5451 "Antonenko1" "NAC"
175.448 -48.0197 32.5636 "Antonenko1" "NAC"
3276.89 -1547.03 32.6729 "Antonenko1" "NAC"
993.145 -533.311 32.7789 "Antonenko1" "NAC"
3199.48 -279.881 32.8663 "Antonenko1" "NAC"
939.922 -2145.56 32.9689 "Antonenko1" "NAC"
2957.55 -571.056 33.0345 "Antonenko1" "NAC"
1883.42 -1342.13 33.1152 "Antonenko1" "NAC"
3576.87 -544.096 33.164 "Antonenko1" "NAC"
3634.94 -1088.7 33.1842 "Antonenko1" "NAC"
3034.97 -851.447 33.2027 "Antonenko1" "NAC"
1685.04 -873.015 33.28 "Antonenko1" "NAC"
330.278 -684.291 34.1663 "Antonenko1" "NAC"
2822.08 -2097.03 34.1882 "Antonenko1" "NAC"
3804.28 -738.212 34.2353 "Antonenko1" "NAC"
2468.87 -2016.15 34.2655 "Antonenko1" "NAC"
3726.87 -614.193 34.3126 "Antonenko1" "NAC"
1815.68 -517.135 34.3295 "Antonenko1" "NAC"
3097.87 -1455.37 34.4034 "Antonenko1" "NAC"
156.094 -166.647 34.4203 "Antonenko1" "NAC"
2793.05 -829.878 34.4707 "Antonenko1" "NAC"
3088.19 -37.2354 34.6372 "Antonenko1" "NAC"
2067.28 -678.899 34.7062 "Antonenko1" "NAC"
668.969 -1449.97 34.8945 "Antonenko1" "NAC"
2822.08 -1099.48 34.908 "Antonenko1" "NAC"
2347.91 -123.509 34.9551 "Antonenko1" "NAC"
3630.1 -2194.09 35.1686 "Antonenko1" "NAC"
3296.24 -2134.77 35.2813 "Antonenko1" "NAC"
3180.12 -101.941 35.3654 "Antonenko1" "NAC"
2381.78 -161.254 35.4007 "Antonenko1" "NAC"
2285.01 -565.664 35.4478 "Antonenko1" "NAC"
277.056 -10.2748 35.7758 "Antonenko1" "NAC"
2347.91 -1412.23 35.7926 "Antonenko1" "NAC"
3281.73 -1757.32 36.1323 "Antonenko1" "NAC"
2560.8 -2026.93 36.1693 "Antonenko1" "NAC"
2314.04 -1967.62 36.1895 "Antonenko1" "NAC"
1254.42 -1724.97 36.2046 "Antonenko1" "NAC"
1835.03 -1363.7 36.2466 "Antonenko1" "NAC"
3842.99 -1671.05 36.3105 "Antonenko1" "NAC"
3475.27 -1029.39 36.3812 "Antonenko1" "NAC"
1873.74 -1379.88 36.5746 "Antonenko1" "NAC"
3354.31 -2199.48 36.6603 "Antonenko1" "NAC"
310.925 -1336.74 36.9429 "Antonenko1" "NAC"
1946.32 -608.801 36.9446 "Antonenko1" "NAC"
1491.5 -172.039 37.0051 "Antonenko1" "NAC"
2996.26 -1444.58 37.0841 "Antonenko1" "NAC"
4041.36 -2059.28 37.1043 "Antonenko1" "NAC"
1307.64 -452.429 37.333 "Antonenko1" "NAC"
1685.04 -2161.73 37.3667 "Antonenko1" "NAC"
1535.05 -2123.99 37.3936 "Antonenko1" "NAC"
194.802 -889.192 37.4155 "Antonenko1" "NAC"
2473.71 -2113.21 37.5618 "Antonenko1" "NAC"
1781.81 -786.741 37.8981 "Antonenko1" "NAC"
1835.03 -603.409 38.147 "Antonenko1" "NAC"
518.978 -1552.42 39.1308 "Antonenko1" "NAC"
2730.15 -274.489 39.3444 "Antonenko1" "NAC"
2357.59 -393.116 39.669 "Antonenko1" "NAC"
1283.45 -161.254 39.6993 "Antonenko1" "NAC"
2826.92 -1201.94 40.1567 "Antonenko1" "NAC"
2135.02 -1293.6 40.3804 "Antonenko1" "NAC"
562.524 -1913.7 40.3821 "Antonenko1" "NAC"
2057.6 -1822.03 40.4106 "Antonenko1" "NAC"
2841.43 -1584.78 40.4981 "Antonenko1" "NAC"
2962.39 -2080.85 40.5805 "Antonenko1" "NAC"
1181.84 -10.2748 40.7033 "Antonenko1" "NAC"
2294.69 -1088.7 40.715 "Antonenko1" "NAC"
828.638 -819.094 41.381 "Antonenko1" "NAC"
2546.29 -2156.34 41.5677 "Antonenko1" "NAC"
64.1641 -1514.68 41.7813 "Antonenko1" "NAC"
3891.37 -463.214 41.8317 "Antonenko1" "NAC"
2836.59 -711.252 42.5767 "Antonenko1" "NAC"
3726.87 -684.291 42.7365 "Antonenko1" "NAC"
1215.71 -204.391 43.0392 "Antonenko1" "NAC"
102.872 -1325.95 43.1132 "Antonenko1" "NAC"
997.984 -1164.19 43.2242 "Antonenko1" "NAC"
2381.78 -1352.91 43.801 "Antonenko1" "NAC"
3257.54 -1131.84 44.0197 "Antonenko1" "NAC"
3001.1 -1676.44 44.3745 "Antonenko1" "NAC"
2280.17 -301.45 44.5427 "Antonenko1" "NAC"
1002.82 -899.976 45.1717 "Antonenko1" "NAC"
1515.7 -1730.36 46.0176 "Antonenko1" "NAC"
3131.74 -1994.58 46.6112 "Antonenko1" "NAC"
3731.7 -301.45 47.4975 "Antonenko1" "NAC"
325.44 -1730.36 47.5446 "Antonenko1" "NAC"
1868.9 -1999.97 47.9045 "Antonenko1" "NAC"
548.008 -846.055 48.0054 "Antonenko1" "NAC"
373.824 0.509499 48.113 "Antonenko1" "NAC"
572.201 -166.647 48.5671 "Antonenko1" "NAC"
3064 -759.781 48.5721 "Antonenko1" "NAC"
2705.95 -2037.72 48.7958 "Antonenko1" "NAC"
170.61 -306.842 48.811 "Antonenko1" "NAC"
1360.87 -1040.17 48.8732 "Antonenko1" "NAC"
1597.95 -1325.95 48.8816 "Antonenko1" "NAC"
354.471 -765.173 49.2465 "Antonenko1" "NAC"
3755.9 -1029.39 49.2516 "Antonenko1" "NAC"
2875.3 -15.6669 49.408 "Antonenko1" "NAC"
518.978 -123.509 49.593 "Antonenko1" "NAC"
2425.32 -1002.43 49.7309 "Antonenko1" "NAC"
3349.47 -1358.31 50.3346 "Antonenko1" "NAC"
2812.4 -387.724 50.5936 "Antonenko1" "NAC"
257.702 -695.075 50.8694 "Antonenko1" "NAC"
3780.09 -1520.07 51.3504 "Antonenko1" "NAC"
2459.19 -312.234 51.4547 "Antonenko1" "NAC"
1094.75 -236.744 52.2535 "Antonenko1" "NAC"
3015.61 -296.058 52.4385 "Antonenko1" "NAC"
1951.16 -220.568 52.8202 "Antonenko1" "NAC"
862.507 -549.488 52.9329 "Antonenko1" "NAC"
964.114 -274.489 53.4946 "Antonenko1" "NAC"
98.0332 -1094.09 54.2077 "Antonenko1" "NAC"
746.385 -1131.84 54.5188 "Antonenko1" "NAC"
3281.73 -188.215 54.6197 "Antonenko1" "NAC"
2986.58 -21.059 55.2907 "Antonenko1" "NAC"
102.872 -323.018 55.654 "Antonenko1" "NAC"
1147.98 -2221.05 55.77 "Antonenko1" "NAC"
3267.21 -889.192 56.5722 "Antonenko1" "NAC"
2599.51 -441.645 56.7017 "Antonenko1" "NAC"
3997.82 -1320.56 57.2096 "Antonenko1" "NAC"
993.145 -1881.34 57.6267 "Antonenko1" "NAC"
2241.46 -1973.01 58.9737 "Antonenko1" "NAC"
3310.76 -1908.3 59.7389 "Antonenko1" "NAC"
1757.62 -862.231 60.2939 "Antonenko1" "NAC"
2947.88 -970.074 60.6942 "Antonenko1" "NAC"
1573.76 -1083.31 62.6719 "Antonenko1" "NAC"
3315.6 -247.528 62.8535 "Antonenko1" "NAC"
286.732 -549.488 64.2628 "Antonenko1" "NAC"
3088.19 -1946.05 64.5487 "Antonenko1" "NAC"
199.64 -398.508 64.7253 "Antonenko1" "NAC"
828.638 -1347.52 65.2349 "Antonenko1" "NAC"
3765.57 -1439.19 66.4037 "Antonenko1" "NAC"
1249.58 -1530.86 66.5819 "Antonenko1" "NAC"
2730.15 -1962.23 67.9156 "Antonenko1" "NAC"
2444.68 -236.744 68.6925 "Antonenko1" "NAC"
3455.91 -31.8433 69.4746 "Antonenko1" "NAC"
1239.91 -808.31 70.302 "Antonenko1" "NAC"
2589.83 -738.212 71.8038 "Antonenko1" "NAC"
412.532 -96.5488 73.4973 "Antonenko1" "NAC"
2347.91 -1816.64 75.734 "Antonenko1" "NAC"
141.579 -1174.97 76.3243 "Antonenko1" "NAC"
2541.45 -1929.87 76.6405 "Antonenko1" "NAC"
456.078 -894.584 77.5537 "Antonenko1" "NAC"
2105.99 -26.4511 78.8318 "Antonenko1" "NAC"
1259.26 -2156.34 79.8173 "Antonenko1" "NAC"
3049.48 -829.878 79.8997 "Antonenko1" "NAC"
2285.01 -349.979 82.128 "Antonenko1" "NAC"
1835.03 -2156.34 86.8201 "Antonenko1" "NAC"
3446.24 -1660.27 87.2439 "Antonenko1" "NAC"
2483.39 -1320.56 88.6902 "Antonenko1" "NAC"
2338.23 -673.507 90.5451 "Antonenko1" "NAC"
3330.11 -684.291 91.2616 "Antonenko1" "NAC"
199.64 -1261.25 91.317 "Antonenko1" "NAC"
1733.43 -1369.09 92.395 "Antonenko1" "NAC"
3954.27 -1401.44 93.4142 "Antonenko1" "NAC"
857.669 -1099.48 95.5365 "Antonenko1" "NAC"
3044.65 -2075.46 98.2912 "Antonenko1" "NAC"
2067.28 -1396.05 99.0531 "Antonenko1" "NAC"
2923.68 -2037.72 104.667 "Antonenko1" "NAC"
3136.58 -1094.09 105.948 "Antonenko1" "NAC"
538.331 -549.488 107.31 "Antonenko1" "NAC"
2560.8 -1606.35 107.438 "Antonenko1" "NAC"
2981.75 -2167.13 109.984 "Antonenko1" "NAC"
2899.49 -447.037 112.894 "Antonenko1" "NAC"
3620.42 -279.881 113.417 "Antonenko1" "NAC"
1123.78 -1433.8 120.912 "Antonenko1" "NAC"
1544.73 -668.115 121.017 "Antonenko1" "NAC"
543.17 -1212.72 122.421 "Antonenko1" "NAC"
446.401 -1293.6 123.189 "Antonenko1" "NAC"
2173.73 -1875.95 128.43 "Antonenko1" "NAC"
2672.08 -2102.42 132.249 "Antonenko1" "NAC"
1356.03 -641.154 138.857 "Antonenko1" "NAC"
509.301 -2080.85 145.53 "Antonenko1" "NAC"
2957.55 -1962.23 146.581 "Antonenko1" "NAC"
1941.48 -2177.91 147.543 "Antonenko1" "NAC"
1133.46 -1978.4 151.828 "Antonenko1" "NAC"
3218.83 -1250.46 153.37 "Antonenko1" "NAC"
1685.04 -500.959 159.749 "Antonenko1" "NAC"
199.64 -684.291 166.794 "Antonenko1" "NAC"
2996.26 -1185.76 169.681 "Antonenko1" "NAC"
2909.17 -236.744 179.039 "Antonenko1" "NAC"
3465.59 -1347.52 208.097 "Antonenko1" "NAC"
3310.76 -490.174 212.672 "Antonenko1" "NAC"
1544.73 -1007.82 224.701 "Antonenko1" "NAC"
760.9 -328.41 236.433 "Antonenko1" "NAC"
707.677 -1671.05 236.583 "Antonenko1" "NAC"
1404.41 -1164.19 253.794 "Antonenko1" "NAC"
615.747 -1029.39 292.467 "Antonenko1" "NAC"
3649.45 -2097.03 313.437 "Antonenko1" "NAC"
2623.7 -1072.52 450.933 "Antonenko1" "NAC"
1572.91 -792.783 14.8142 "Antonenko2" "NAC"
3070.41 -584.107 14.8142 "Antonenko2" "NAC"
526.839 -951.85 14.8142 "Antonenko2" "NAC"
731.021 -1043.52 14.8142 "Antonenko2" "NAC"
621.673 -1034.89 14.8142 "Antonenko2" "NAC"
2687.69 -1832.92 16.4602 "Antonenko2" "NAC"
1819.67 -1419.35 16.4602 "Antonenko2" "NAC"
1029.07 -674.695 16.4602 "Antonenko2" "NAC"
2012.24 -1851.26 16.4602 "Antonenko2" "NAC"
2289.48 -1410.72 16.4602 "Antonenko2" "NAC"
1103.1 -522.637 16.4602 "Antonenko2" "NAC"
637.156 -1395.08 16.4602 "Antonenko2" "NAC"
1530.82 -1602.68 16.4602 "Antonenko2" "NAC"
3739.57 -1102.29 16.4602 "Antonenko2" "NAC"
1019.39 -1549.84 16.4602 "Antonenko2" "NAC"
1223.57 -1608.61 16.4602 "Antonenko2" "NAC"
2949.93 -685.479 16.4602 "Antonenko2" "NAC"
2032.08 -1279.69 16.4602 "Antonenko2" "NAC"
730.538 -1948.32 16.4602 "Antonenko2" "NAC"
1721.93 -1097.98 16.4602 "Antonenko2" "NAC"
2364.96 -1438.76 16.4602 "Antonenko2" "NAC"
3975.68 -1852.88 16.4602 "Antonenko2" "NAC"
1880.15 -1703.51 16.4602 "Antonenko2" "NAC"
395.233 -1280.23 16.4602 "Antonenko2" "NAC"
1741.77 -1481.36 16.4602 "Antonenko2" "NAC"
3161.37 -888.223 16.4602 "Antonenko2" "NAC"
1620.81 -1746.65 16.4602 "Antonenko2" "NAC"
758.601 -597.048 16.4602 "Antonenko2" "NAC"
346.365 -2185.57 16.4602 "Antonenko2" "NAC"
3485.06 -730.773 16.4602 "Antonenko2" "NAC"
1410.34 -1632.88 16.4602 "Antonenko2" "NAC"
78.7993 -1032.19 16.4602 "Antonenko2" "NAC"
1655.65 -1224.69 16.4602 "Antonenko2" "NAC"
2682.37 -740.479 16.4602 "Antonenko2" "NAC"
220.566 -1370.28 16.4602 "Antonenko2" "NAC"
1851.12 -1088.27 16.4602 "Antonenko2" "NAC"
1597.1 -958.86 16.4602 "Antonenko2" "NAC"
1881.6 -808.42 16.4602 "Antonenko2" "NAC"
3077.67 -1044.59 16.4602 "Antonenko2" "NAC"
116.055 -1667.93 16.4602 "Antonenko2" "NAC"
3682.47 -1786.01 16.4602 "Antonenko2" "NAC"
863.111 -1561.16 16.4602 "Antonenko2" "NAC"
3537.32 -738.861 16.4602 "Antonenko2" "NAC"
1788.22 -1667.39 16.4602 "Antonenko2" "NAC"
4056 -1548.22 16.4602 "Antonenko2" "NAC"
2579.79 -1789.79 16.4602 "Antonenko2" "NAC"
3437.65 -1958.56 16.4602 "Antonenko2" "NAC"
396.201 -177.541 16.4602 "Antonenko2" "NAC"
2233.36 -793.322 16.4602 "Antonenko2" "NAC"
2982.35 -1836.7 16.4602 "Antonenko2" "NAC"
862.143 -897.39 16.4602 "Antonenko2" "NAC"
2435.12 -838.076 16.4602 "Antonenko2" "NAC"
3802.95 -992.291 16.4602 "Antonenko2" "NAC"
832.145 -1760.13 16.4602 "Antonenko2" "NAC"
1427.27 -1002.54 16.4602 "Antonenko2" "NAC"
3073.8 -1086.11 16.4602 "Antonenko2" "NAC"
3382.97 -217.982 18.1062 "Antonenko2" "NAC"
3214.59 -113.913 18.1062 "Antonenko2" "NAC"
2712.36 -652.048 18.1062 "Antonenko2" "NAC"
501.679 -1899.79 18.1062 "Antonenko2" "NAC"
2086.75 -2160.23 18.1062 "Antonenko2" "NAC"
3554.25 -87.492 18.1062 "Antonenko2" "NAC"
442.65 -745.871 18.1062 "Antonenko2" "NAC"
1657.58 -446.069 18.1062 "Antonenko2" "NAC"
2348.51 -2053.46 18.1062 "Antonenko2" "NAC"
2982.35 -2032.97 18.1062 "Antonenko2" "NAC"
2669.79 -924.89 18.1062 "Antonenko2" "NAC"
3476.84 -1448.47 18.1062 "Antonenko2" "NAC"
383.137 -485.431 18.1062 "Antonenko2" "NAC"
2638.34 -330.677 18.1062 "Antonenko2" "NAC"
1809.99 -730.773 18.1062 "Antonenko2" "NAC"
1585.97 -2062.09 18.1062 "Antonenko2" "NAC"
2641.72 -361.412 18.1062 "Antonenko2" "NAC"
182.342 -620.234 18.1062 "Antonenko2" "NAC"
1724.35 -968.566 18.1062 "Antonenko2" "NAC"
3084.92 -1082.34 18.1062 "Antonenko2" "NAC"
2456.41 -157.05 18.1062 "Antonenko2" "NAC"
2169.97 -1316.9 18.1062 "Antonenko2" "NAC"
3672.31 -126.855 18.1062 "Antonenko2" "NAC"
2213.52 -48.6687 18.1062 "Antonenko2" "NAC"
2418.19 -2014.1 18.1062 "Antonenko2" "NAC"
1702.58 -842.39 18.1062 "Antonenko2" "NAC"
563.611 -1492.68 18.1062 "Antonenko2" "NAC"
627.479 -1418.81 18.1062 "Antonenko2" "NAC"
2685.27 -30.8746 18.1062 "Antonenko2" "NAC"
3179.27 -1604.84 18.1062 "Antonenko2" "NAC"
1215.83 -1931.06 18.1062 "Antonenko2" "NAC"
3748.76 -1731.55 18.1062 "Antonenko2" "NAC"
3637.96 -361.412 18.1062 "Antonenko2" "NAC"
504.098 -2157.53 18.1062 "Antonenko2" "NAC"
1434.53 -1779.54 18.1062 "Antonenko2" "NAC"
910.528 -196.952 18.1062 "Antonenko2" "NAC"
1135.52 -295.628 18.1062 "Antonenko2" "NAC"
3791.34 -910.331 18.1062 "Antonenko2" "NAC"
2266.74 -494.598 18.1062 "Antonenko2" "NAC"
3258.62 -365.187 18.1062 "Antonenko2" "NAC"
2380.93 -302.638 18.1062 "Antonenko2" "NAC"
1497.43 -1003.61 18.1062 "Antonenko2" "NAC"
578.127 -212.05 18.1062 "Antonenko2" "NAC"
1615.49 -1082.34 18.1062 "Antonenko2" "NAC"
1525.98 -502.686 18.1062 "Antonenko2" "NAC"
408.297 -1035.97 18.1062 "Antonenko2" "NAC"
857.305 -425.039 18.1062 "Antonenko2" "NAC"
1799.35 -203.423 18.1062 "Antonenko2" "NAC"
1423.89 -79.4038 18.1062 "Antonenko2" "NAC"
1600.01 -598.127 18.1062 "Antonenko2" "NAC"
3887.62 -1301.8 18.1062 "Antonenko2" "NAC"
3431.84 -252.491 18.1062 "Antonenko2" "NAC"
950.203 -440.137 18.1062 "Antonenko2" "NAC"
3429.42 -292.932 18.1062 "Antonenko2" "NAC"
2410.45 -689.793 18.1062 "Antonenko2" "NAC"
2879.77 -471.412 18.1062 "Antonenko2" "NAC"
1249.7 -1074.25 18.1062 "Antonenko2" "NAC"
815.694 -579.254 18.1062 "Antonenko2" "NAC"
589.255 -1505.08 18.1062 "Antonenko2" "NAC"
1459.69 -1714.3 18.1062 "Antonenko2" "NAC"
3427 -821.361 18.1062 "Antonenko2" "NAC"
3720.7 -1155.67 18.1062 "Antonenko2" "NAC"
281.53 -1893.86 18.1062 "Antonenko2" "NAC"
1121 -965.87 18.1062 "Antonenko2" "NAC"
3981.49 -867.194 18.1062 "Antonenko2" "NAC"
4018.26 -63.2274 18.1062 "Antonenko2" "NAC"
2312.71 -990.674 18.1062 "Antonenko2" "NAC"
3536.83 -364.647 18.1062 "Antonenko2" "NAC"
1394.86 -98.8155 18.1062 "Antonenko2" "NAC"
3391.2 -1963.41 18.1062 "Antonenko2" "NAC"
909.076 -1528.27 18.1062 "Antonenko2" "NAC"
1031.97 -1267.83 18.1062 "Antonenko2" "NAC"
2014.66 -462.245 18.1062 "Antonenko2" "NAC"
3177.82 -292.932 18.1062 "Antonenko2" "NAC"
3510.22 -528.029 18.1062 "Antonenko2" "NAC"
245.726 -109.6 18.1062 "Antonenko2" "NAC"
1034.39 -126.315 18.1062 "Antonenko2" "NAC"
3886.65 -1841.55 18.1062 "Antonenko2" "NAC"
348.301 -524.794 18.1062 "Antonenko2" "NAC"
3090.25 -1797.34 18.1062 "Antonenko2" "NAC"
3905.04 -10.3845 18.1062 "Antonenko2" "NAC"
828.758 -375.971 18.1062 "Antonenko2" "NAC"
3140.08 -507 18.1062 "Antonenko2" "NAC"
3728.92 -333.912 18.1062 "Antonenko2" "NAC"
1317.92 -380.824 18.1062 "Antonenko2" "NAC"
432.006 -1874.44 18.1062 "Antonenko2" "NAC"
2273.52 -708.665 18.1062 "Antonenko2" "NAC"
4000.36 -99.8939 18.1062 "Antonenko2" "NAC"
2080.95 -357.098 18.1062 "Antonenko2" "NAC"
2113.85 -278.373 18.1062 "Antonenko2" "NAC"
3530.06 -881.213 18.1062 "Antonenko2" "NAC"
686.508 -81.0214 18.1062 "Antonenko2" "NAC"
4026.49 -1791.94 18.1062 "Antonenko2" "NAC"
324.108 -1909.49 18.1062 "Antonenko2" "NAC"
1146.16 -1446.31 18.1062 "Antonenko2" "NAC"
2798.49 -573.323 18.1062 "Antonenko2" "NAC"
3486.51 -1727.24 18.1062 "Antonenko2" "NAC"
3607.96 -623.47 18.1062 "Antonenko2" "NAC"
1633.39 -2132.73 18.1062 "Antonenko2" "NAC"
974.395 -674.156 18.1062 "Antonenko2" "NAC"
3162.82 -300.481 18.1062 "Antonenko2" "NAC"
669.089 -448.765 18.1062 "Antonenko2" "NAC"
4015.36 -640.185 18.1062 "Antonenko2" "NAC"
3356.84 -536.117 18.1062 "Antonenko2" "NAC"
2158.85 -566.313 18.1062 "Antonenko2" "NAC"
3043.8 -1640.43 18.1062 "Antonenko2" "NAC"
2038.85 -74.0117 18.1062 "Antonenko2" "NAC"
1285.51 -2107.92 18.1062 "Antonenko2" "NAC"
2765.59 -1937.53 18.1062 "Antonenko2" "NAC"
2742.36 -1837.24 18.1062 "Antonenko2" "NAC"
3571.67 -1893.32 18.1062 "Antonenko2" "NAC"
4067.61 -399.157 18.1062 "Antonenko2" "NAC"
2590.92 -28.7178 18.1062 "Antonenko2" "NAC"
489.099 -1472.73 18.1062 "Antonenko2" "NAC"
2451.57 -200.727 18.1062 "Antonenko2" "NAC"
3185.08 -1913.27 18.1062 "Antonenko2" "NAC"
1117.13 -215.285 18.1062 "Antonenko2" "NAC"
2199.49 -1650.13 18.1062 "Antonenko2" "NAC"
2038.85 -269.207 18.1062 "Antonenko2" "NAC"
3122.18 -441.755 18.1062 "Antonenko2" "NAC"
